"host_id","hosts_time_as_host_years","host_location","host_is_superhost","host_neighbourhood","host_listings_count","host_total_listings_count","neighbourhood_cleansed","neighbourhood_group_cleansed","latitude","longitude","minimum_nights","maximum_nights","availability_365","license","calculated_host_listings_count","calculated_host_listings_count_entire_homes","ocupacion_estimada","tipo_tenedor","superhost"
367112877,5,"","t","",15,22,"el Barri Gòtic","Ciutat Vella",41.3816455835364,2.17847306281328,32,300,354,"Spain - National registration number<br />ESFCNT00000811900006739400000000000000000000000000007",15,15,11,"Profesional (6-20)",1
443059002,3,"Barcelona, Spain","f","",1,18,"la Sagrada Família","Eixample",41.41124,2.17583,4,365,65,"",1,0,300,"Pequeño (1)",0
357946540,5,"","f","",336,664,"les Corts","Les Corts",41.38722,2.13922,33,360,135,"",320,4,230,"Gran tenedor (>20)",0
430917461,2,"","f","",1,3,"el Poble Sec","Sants-Montjuïc",41.37111,2.16591,2,365,211,"",1,0,154,"Pequeño (1)",0
506912333,2,"Barcelona, Spain","t","",1,2,"Hostafrancs","Sants-Montjuïc",41.37664,2.1431,3,300,207,"Barcelona - Regional registration number<br />HUTB-004782",1,1,158,"Pequeño (1)",1
62256877,2,"Ghent, Belgium","f","",1,1,"el Raval","Ciutat Vella",41.37752,2.16708,31,365,334,"",1,1,31,"Pequeño (1)",0
4272302,6,"Barcelona, Spain","t","",2,2,"Can Baró","Horta-Guinardó",41.41671,2.16168,31,365,190,"",1,1,175,"Pequeño (1)",1
221480824,3,"Barcelona, Spain","f","",271,338,"la Vila de Gràcia","Gràcia",41.3999076596297,2.15772044412529,60,365,342,"Spain - National registration number<br />ESHFNT90C00806600064978800100000000000000000000000007",237,33,23,"Gran tenedor (>20)",0
516323372,2,"","f","",10,12,"el Poblenou","Sant Martí",41.401947851583,2.20557329696222,3,365,353,"Barcelona - Regional registration number<br />HUTB-134185<br /><br />Spain - National registration number<br />ESHFTU0000080720005651020090000000000000HUTB071341858",10,10,12,"Profesional (6-20)",0
516323372,2,"","f","",10,12,"el Poblenou","Sant Martí",41.4020759747202,2.20644207371235,3,365,340,"Barcelona - Regional registration number<br />HUTB-254135<br /><br />Spain - National registration number<br />ESHFTU0000080720005651020110000000000000HUTB072541351",10,10,25,"Profesional (6-20)",0
297885449,6,"Barcelona, Spain","f","",18,43,"el Barri Gòtic","Ciutat Vella",41.3822218775844,2.17815804827828,1,365,21,"",17,17,344,"Profesional (6-20)",0
5543127,12,"Barcelona, Spain","f","La Nova Esquerra de l'Eixample",36,50,"el Raval","Ciutat Vella",41.38172,2.16988,2,60,357,"Barcelona - Regional registration number<br />HUTB-077344",14,14,8,"Profesional (6-20)",0
346367515,5,"Barcelona, Spain","f","",960,1011,"Sant Antoni","Eixample",41.3771,2.15501,31,330,280,"",549,549,85,"Gran tenedor (>20)",0
346367515,5,"Barcelona, Spain","f","",960,1011,"Sant Antoni","Eixample",41.3766999124922,2.15663005239749,31,330,291,"Spain - National registration number<br />ESHFNT00000806900004176700400000000000000000000000002",549,549,74,"Gran tenedor (>20)",0
480528,14,"Barcelona, Spain","f","Dreta de l'Eixample",38,86,"el Fort Pienc","Eixample",41.3978,2.18621,32,1125,326,"Spain - National registration number<br />ESFCNT00000807200026029800000000000000000000000000003",38,38,39,"Gran tenedor (>20)",0
299462,13,"Barcelona, Spain","f","Vila de Gràcia",279,432,"la Sagrada Família","Eixample",41.407093021529,2.17104815170868,3,365,356,"Spain - National registration number<br />ESFCTU00000805800050872100000000000000000HUTB-0766032",135,135,9,"Gran tenedor (>20)",0
7347339,12,"Barcelona, Spain","f","",1,2,"la Sagrada Família","Eixample",41.40708,2.17267,31,365,364,"",1,0,1,"Pequeño (1)",0
413160011,2,"Barcelona, Spain","f","",16,27,"la Vila de Gràcia","Gràcia",41.4034796526393,2.15647922580793,32,365,74,"",16,0,291,"Profesional (6-20)",0
413160011,2,"Barcelona, Spain","f","",16,27,"la Vila de Gràcia","Gràcia",41.4043369401183,2.15603940164521,32,365,176,"",16,0,189,"Profesional (6-20)",0
76650569,9,"Barcelona, Spain","t","",6,16,"el Raval","Ciutat Vella",41.37601,2.17053,32,720,174,"",5,5,191,"Mediano (2-5)",1
189938340,2,"Barcelona, Spain","f","",17,18,"les Corts","Les Corts",41.3858388,2.1320012,31,100,80,"",17,17,285,"Profesional (6-20)",0
21726991,11,"Barcelona, Spain","f","Diagonal Mar - La Mar Bella",397,813,"Porta","Nou Barris",41.43366,2.18243,20,1125,364,"Barcelona - Regional registration number<br />HUTB-012457",312,311,1,"Gran tenedor (>20)",0
4212095,13,"Barcelona, Spain","t","Les Corts",33,37,"les Corts","Les Corts",41.3863074041534,2.13072939569615,1,1125,76,"Spain - National registration number<br />ESHFNT00000806000052385702900000000000000000000000007",33,33,289,"Gran tenedor (>20)",1
393694456,2,"Barcelona, Spain","f","",1,4,"el Poble Sec","Sants-Montjuïc",41.3734693,2.1633,32,365,269,"",1,0,96,"Pequeño (1)",0
524219487,2,"","f","",1,1,"les Corts","Les Corts",41.3853888325457,2.13991408525618,31,365,41,"",1,1,324,"Pequeño (1)",0
221480824,3,"Barcelona, Spain","f","",271,338,"la Vila de Gràcia","Gràcia",41.3987797496624,2.15829594837982,60,1125,197,"Spain - National registration number<br />ESFCNT00000806600064920700000000000000000000000000007",237,33,168,"Gran tenedor (>20)",0
357946540,5,"","f","",336,664,"les Corts","Les Corts",41.3885142735082,2.1372172481194,33,360,190,"",320,4,175,"Gran tenedor (>20)",0
2202284,13,"Barcelona, Spain","t","la Sagrada Família",23,28,"Horta","Horta-Guinardó",41.4341758805289,2.157575826341,31,185,304,"Spain - National registration number<br />ESFCNT00000804800066637800000000000000000000000000005",22,22,61,"Gran tenedor (>20)",1
357946540,5,"","f","",336,664,"el Poble Sec","Sants-Montjuïc",41.37351,2.16647,33,360,229,"",320,4,136,"Gran tenedor (>20)",0
547661959,2,"","f","",10,10,"la Barceloneta","Ciutat Vella",41.3802599293755,2.18843996363095,3,365,353,"Barcelona - Regional registration number<br />HUTB-002640<br /><br />Spain - National registration number<br />ESHFTU00000811900018322300100000000000000HUTB-0026404",10,10,12,"Profesional (6-20)",0
1447144,14,"Barcelona, Spain","f","El Poble-sec",436,642,"el Barri Gòtic","Ciutat Vella",41.37932,2.1761,1,330,322,"Spain - National registration number<br />ESFCTU00000811900020754700000000000000000HUTB-0779971",428,428,43,"Gran tenedor (>20)",0
510942439,2,"Barcelona, Spain","t","",23,28,"el Barri Gòtic","Ciutat Vella",41.3801235219552,2.17939060263543,32,120,187,"",17,17,178,"Profesional (6-20)",1
510942439,2,"Barcelona, Spain","t","",23,28,"la Vila de Gràcia","Gràcia",41.4005393274705,2.1528872140811,2,90,247,"Spain - National registration number<br />ESFCTU00000806600054421200000000000000HUTB-009030-205",17,17,118,"Profesional (6-20)",1
447375626,3,"Barcelona, Spain","f","",176,187,"el Barri Gòtic","Ciutat Vella",41.3843085,2.1728318,31,1125,365,"Spain - National registration number<br />ESFCNT00000805400005403900000000000000000000000000007",175,175,0,"Gran tenedor (>20)",0
346367515,5,"Barcelona, Spain","f","",960,1011,"les Corts","Les Corts",41.388495029025,2.14208375179791,31,330,181,"Spain - National registration number<br />ESFCNT00000806000082101400000000000000000000000000009",549,549,184,"Gran tenedor (>20)",0
115783949,8,"L'Hospitalet de Llobregat, Spain","f","",31,99,"les Corts","Les Corts",41.3872,2.13073,31,122,270,"",10,10,95,"Profesional (6-20)",0
115783949,8,"L'Hospitalet de Llobregat, Spain","f","",31,99,"Porta","Nou Barris",41.4366658570251,2.17632425994904,31,122,261,"",10,10,104,"Profesional (6-20)",0
562011925,1,"","f","",2,3,"el Poble Sec","Sants-Montjuïc",41.37394,2.1598,3,365,238,"Barcelona - Regional registration number<br />HUTB-005189",2,2,127,"Mediano (2-5)",0
10044989,12,"Barcelona, Spain","f","El Poble-sec",24,101,"el Poble Sec","Sants-Montjuïc",41.3737617144013,2.17055594237103,5,365,76,"Barcelona - Regional registration number<br />HUTB-005837",17,17,289,"Profesional (6-20)",0
143926375,1,"Oslo, Norway","f","",1,2,"les Roquetes","Nou Barris",41.44737,2.1739,32,365,364,"",1,1,1,"Pequeño (1)",0
400484795,1,"Barcelona, Spain","f","",1,1,"el Barri Gòtic","Ciutat Vella",41.3813831,2.1736558,31,365,364,"",1,1,1,"Pequeño (1)",0
566054440,1,"Barcelona, Spain","f","",11,11,"la Barceloneta","Ciutat Vella",41.3793162174571,2.19064836396273,3,365,360,"Barcelona - Regional registration number<br />HUTB-077728<br /><br />Spain - National registration number<br />ESFCTU00000811900021203900000000000000000HUTB-0777283",11,11,5,"Profesional (6-20)",0
368317,14,"Barcelona, Spain","f","El Raval",8,13,"el Raval","Ciutat Vella",41.3825059,2.1656836,31,730,347,"",8,8,18,"Profesional (6-20)",0
368317,14,"Barcelona, Spain","f","El Raval",8,13,"el Raval","Ciutat Vella",41.3815427,2.1649321,31,730,365,"",8,8,0,"Profesional (6-20)",0
368317,14,"Barcelona, Spain","f","El Raval",8,13,"el Raval","Ciutat Vella",41.3815427,2.1649321,31,729,365,"",8,8,0,"Profesional (6-20)",0
11505757,1,"Barcelona, Spain","f","",2,2,"el Raval","Ciutat Vella",41.3838323363194,2.16773655984962,32,334,129,"",2,2,236,"Mediano (2-5)",0
66296022,9,"Barcelona, Spain","t","",76,116,"la Barceloneta","Ciutat Vella",41.37776,2.18964,32,345,255,"",74,74,110,"Gran tenedor (>20)",1
47171261,10,"Barcelona, Spain","f","La Vila Olímpica",107,139,"la Vila de Gràcia","Gràcia",41.4013041558955,2.15950278049921,32,365,261,"Spain - National registration number<br />ESFCNT00000805700041345500000000000000000000000000001",60,60,104,"Gran tenedor (>20)",0
39789054,10,"","f","Józsefváros - District VIII.",314,357,"el Carmel","Horta-Guinardó",41.4212584458009,2.15121624501642,31,365,365,"",39,8,0,"Gran tenedor (>20)",0
4258344,13,"Barcelona, Spain","t","Vila de Gràcia",13,23,"la Vila de Gràcia","Gràcia",41.3991374507056,2.16273279934027,5,90,258,"Spain - National registration number<br />ESFCTU00000805700039880600000000000000000HUTB-0056263<br /><br />Barcelona - Regional registration number<br />HUTB-005626",9,9,107,"Profesional (6-20)",1
506720245,2,"","f","",1,2,"el Raval","Ciutat Vella",41.384178013165,2.16760082299142,3,365,352,"",1,0,13,"Pequeño (1)",0
1447144,14,"Barcelona, Spain","f","El Poble-sec",436,642,"Sant Antoni","Eixample",41.3806688123093,2.16197804011815,1,330,365,"Spain - National registration number<br />ESFCTU00000805600076461100000000000000HUTB-001547-040",428,428,0,"Gran tenedor (>20)",0
4864550,1,"Barcelona, Spain","f","",1,1,"el Fort Pienc","Eixample",41.3973517,2.1783105,3,30,193,"Barcelona - Regional registration number<br />HUTB-012405",1,1,172,"Pequeño (1)",0
449485386,2,"Barcelona, Spain","f","",109,118,"el Raval","Ciutat Vella",41.3853255707229,2.16721080915557,32,365,143,"",108,0,222,"Gran tenedor (>20)",0
27602004,1,"Barcelona, Spain","t","",6,7,"el Barri Gòtic","Ciutat Vella",41.3847844763484,2.17552659999999,31,270,210,"",5,5,155,"Mediano (2-5)",1
449485386,2,"Barcelona, Spain","f","",109,118,"el Raval","Ciutat Vella",41.38485,2.16713,32,365,317,"",108,0,48,"Gran tenedor (>20)",0
656249096,1,"Barcelona, Spain","f","",1,1,"el Poblenou","Sant Martí",41.3977896219708,2.20399091114158,2,365,171,"Barcelona - Regional registration number<br />HUTB-009418",1,1,194,"Pequeño (1)",0
656292275,1,"Barcelona, Spain","t","",4,4,"la Sagrada Família","Eixample",41.4063285088498,2.1783067307165,3,180,134,"Spain - National registration number<br />ESFCTU00000807300030313800000000000000000HUTB-0141961",4,4,231,"Mediano (2-5)",1
656292275,1,"Barcelona, Spain","t","",4,4,"la Sagrada Família","Eixample",41.40387,2.17626,3,180,62,"Spain - National registration number<br />ESFCTU00000807300034754500000000000000000HUTB-0103853",4,4,303,"Mediano (2-5)",1
656292275,1,"Barcelona, Spain","t","",4,4,"la Sagrada Família","Eixample",41.40671,2.17911,3,180,134,"Spain - National registration number<br />ESFCTU00000807300089096600000000000000000HUTB-0047775",4,4,231,"Mediano (2-5)",1
438136382,3,"Madrid, Spain","f","",555,697,"la Sagrada Família","Eixample",41.41121,2.17504,32,365,363,"",66,66,2,"Gran tenedor (>20)",0
518888520,2,"","f","",95,298,"el Raval","Ciutat Vella",41.38147,2.16402,32,360,341,"Spain - National registration number<br />ESHFNT00000805600059132300300000000000000000000000007",83,8,24,"Gran tenedor (>20)",0
518888520,2,"","f","",95,298,"el Raval","Ciutat Vella",41.38147,2.16402,32,360,253,"Spain - National registration number<br />ESHFNT00000805600059132300100000000000000000000000009",83,8,112,"Gran tenedor (>20)",0
32037490,10,"Barcelona, Spain","f","Dreta de l'Eixample",277,285,"la Vila de Gràcia","Gràcia",41.40575,2.1548,1,365,312,"",264,260,53,"Gran tenedor (>20)",0
574822979,1,"","t","",10,10,"el Poblenou","Sant Martí",41.39671,2.2027,3,1125,352,"",3,3,13,"Mediano (2-5)",1
86278272,8,"","f","Sant Gervasi - la Bonanova",9,19,"la Bordeta","Sants-Montjuïc",41.3659042973115,2.1336994828212,1,365,342,"Barcelona - Regional registration number<br />HUTB-003940<br /><br />Spain - National registration number<br />ESFCTU000008065000496316000000000000000000HUTB0039406",9,9,23,"Profesional (6-20)",0
221565230,7,"Castelldefels, Spain","f","",33,33,"Sants - Badal","Sants-Montjuïc",41.37426,2.12627,32,365,230,"",21,19,135,"Gran tenedor (>20)",0
221565230,7,"Castelldefels, Spain","f","",33,33,"Sants - Badal","Sants-Montjuïc",41.3760619198707,2.12581227208299,32,365,333,"",21,19,32,"Gran tenedor (>20)",0
4459553,12,"Barcelona, Spain","f","El Poble-sec",241,282,"el Poble Sec","Sants-Montjuïc",41.3741710948229,2.16459136002352,1,1125,328,"Barcelona - Regional registration number<br />HUTB-079104<br /><br />Spain - National registration number<br />ESHFTU00000806900040546001600000000000HUTB-079104-732",225,225,37,"Gran tenedor (>20)",0
221565230,7,"Castelldefels, Spain","f","",33,33,"la Bordeta","Sants-Montjuïc",41.3710290243412,2.13161275761913,32,365,263,"",21,19,102,"Gran tenedor (>20)",0
340955357,5,"","f","",6,8,"el Poblenou","Sant Martí",41.40543,2.2013,31,365,39,"Spain - National registration number<br />ESFCNT00000807200025422800000000000000000000000000009",5,5,326,"Mediano (2-5)",0
491007,13,"Barcelona, Spain","f","L'Antiga Esquerra de l'Eixample",28,29,"la Sagrada Família","Eixample",41.4037175466347,2.17747760063556,1,365,14,"Barcelona - Regional registration number<br />HUTB-005759",5,5,351,"Mediano (2-5)",0
12829774,7,"Barcelona, Spain","f","",1,2,"la Barceloneta","Ciutat Vella",41.37831,2.18773,32,365,362,"",1,0,3,"Pequeño (1)",0
313101920,6,"","t","Sants-Montjuïc",7,10,"Sants","Sants-Montjuïc",41.37307,2.13917,32,333,149,"Spain - National registration number<br />ESHFNT00000806500040888300100000000000000000000000007",6,6,216,"Profesional (6-20)",1
530035204,2,"","f","",3,14,"el Barri Gòtic","Ciutat Vella",41.38055,2.17798,32,365,40,"Spain - National registration number<br />ESFCTU000008119000045654300000000000000000HUTB-000543",3,0,325,"Mediano (2-5)",0
530035204,2,"","f","",3,14,"el Barri Gòtic","Ciutat Vella",41.381,2.17795,32,365,42,"Spain - National registration number<br />ESFCTU000008119000056545600000000000000000HUTB-000756",3,0,323,"Mediano (2-5)",0
544128353,2,"","t","",13,13,"el Poble Sec","Sants-Montjuïc",41.3727412337955,2.1571155791103,1,31,137,"Barcelona - Regional registration number<br />HUTB-000000",13,13,228,"Profesional (6-20)",1
389605038,4,"","f","",195,425,"la Barceloneta","Ciutat Vella",41.3800541,2.1912912,1,365,332,"Spain - National registration number<br />ESFCNT00000811900007736200000000000000000000000000003",11,11,33,"Profesional (6-20)",0
221480824,3,"Barcelona, Spain","f","",271,338,"la Sagrada Família","Eixample",41.40042,2.17345,60,1125,365,"Spain - National registration number<br />ESHFNT0ZZZ0807300034350900400000000000000000000000004",237,33,0,"Gran tenedor (>20)",0
221480824,3,"Barcelona, Spain","f","",271,338,"la Sagrada Família","Eixample",41.4001411757512,2.1736304750193,60,1125,75,"Spain - National registration number<br />ESHFNT0ZZZ0807300034350900300000000000000000000000005",237,33,290,"Gran tenedor (>20)",0
26193907,10,"Sitges, Spain","t","La Sagrada Família",7,32,"la Sagrada Família","Eixample",41.40174,2.17562,1,365,333,"Barcelona - Regional registration number<br />HUTB-013066",7,7,32,"Profesional (6-20)",1
221480824,3,"Barcelona, Spain","f","",271,338,"el Raval","Ciutat Vella",41.38195,2.16888,60,1125,93,"Spain - National registration number<br />ESHFNT00000805600032075600500000000000000000000000005",237,33,272,"Gran tenedor (>20)",0
316386747,6,"Barcelona, Spain","f","",2,61,"el Barri Gòtic","Ciutat Vella",41.37996,2.18135,32,365,117,"",2,2,248,"Mediano (2-5)",0
221480824,3,"Barcelona, Spain","f","",271,338,"el Raval","Ciutat Vella",41.38335,2.16928,60,1125,365,"Spain - National registration number<br />ESHFNT00000805600032075600400000000000000000000000006",237,33,0,"Gran tenedor (>20)",0
101467894,6,"Barcelona, Spain","f","",1,1,"Sants","Sants-Montjuïc",41.38394,2.14105,31,180,226,"",1,0,139,"Pequeño (1)",0
26193907,10,"Sitges, Spain","t","La Sagrada Família",7,32,"la Sagrada Família","Eixample",41.403537226278,2.17750633556775,1,365,341,"Barcelona - Regional registration number<br />HUTB-013065",7,7,24,"Profesional (6-20)",1
4459553,12,"Barcelona, Spain","f","El Poble-sec",241,282,"el Poble Sec","Sants-Montjuïc",41.3745284759299,2.16291490419447,1,1125,234,"Barcelona - Regional registration number<br />HUTB-078901<br /><br />Spain - National registration number<br />ESHFTU00000806900040546000900000000000HUTB-078901-853",225,225,131,"Gran tenedor (>20)",0
221480824,3,"Barcelona, Spain","f","",271,338,"el Barri Gòtic","Ciutat Vella",41.3801438140381,2.17891673007957,32,1125,131,"Spain - National registration number<br />ESHFNT00000811900000121301000000000000000000000000001",237,33,234,"Gran tenedor (>20)",0
221480824,3,"Barcelona, Spain","f","",271,338,"el Barri Gòtic","Ciutat Vella",41.3803161702432,2.17893772264641,60,1125,106,"Spain - National registration number<br />ESHFNT00000811900000121300900000000000000000000000005",237,33,259,"Gran tenedor (>20)",0
673329235,0,"","f","",36,36,"el Barri Gòtic","Ciutat Vella",41.3804003,2.1754768,1,365,72,"Spain - National registration number<br />ESFCTU00000811900016133700000000000000000HUTB-0784148<br /><br />Barcelona - Regional registration number<br />HUTB-078414",35,35,293,"Gran tenedor (>20)",0
